Removed Pin From Net: NetName=NetC1_2 Pin=C1-2
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "20 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C3"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\LXHLXSEX"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM2165C1H200J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "20 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C4"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\ASYHGIHS"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM2165C1H200J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "20 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C9"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\ESUVBMZR"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H105K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C11"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\LPFCSQCR"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71E225K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "GRM21BR71E225K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "GRM21BR71E225K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "2.2 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C13"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\PMFNZRHX"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C14"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\YOMOEOBO"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H105K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C15"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\KHLAZJCH"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C30"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\GNOTPESG\IFHMZHXU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM216R71H223K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R223K500DT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R223K500DT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "22 nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C31"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\GNOTPESG\AWAGMZOY"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM2195C1H682JA01D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R682K500DT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R682K500DT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "6.8 nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C32"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\GNOTPESG\ZJNBPMZO"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM2165C1H200J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "20 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C34"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\GNOTPESG\SKVIRYPG"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM2165C1H200J"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805COG200J500BT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "20 pF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C38"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\GNOTPESG\QAOMJRKX"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR61E475K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X5R475K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X5R475K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "4.7uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C43"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\JMECZNWR\PUZXUKIA"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C44"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\JMECZNWR\ISBCRZOE"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C48"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\DFCJIMTY\CUNCFKVU"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H105K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C55"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\DFCJIMTY\ZNUTHFSE"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H105K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "TCC0805X7R105K500FT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C57"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\LGIQVVCC\QDLCQNAY\EFJTNAHS"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C61"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\LGIQVVCC\QDLCQNAY\FYWQGALV"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "C64"; Footprint = "CAP_0805_(2x1.25x1.3)"; UniqueID = "\YWGLTNAH\NLXSVFID"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "GRM21BR71H104K"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "CC0805KRX7R9BB104"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "0.1 uF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Конденсатор"; VariantName = "[No Variations]"
Change component parameters: Designator = "XS5"; Footprint = "XS_7x2_PIN"; UniqueID = "\LGIQVVCC\YSOHMBKD"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Аналог"; Value = "DS1023-2x7"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "PBD-14"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "PBD-14"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "R1"; Footprint = "RES_0805_(2x1.2x0.45)_0.125Вт"; UniqueID = "\YFMCUSNA"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R2"; Footprint = "RES_0805_(2x1.2x0.45)_0.125Вт"; UniqueID = "\MGPSIORC"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "RC0805JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "RC0805JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "10 k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R17"; Footprint = "RES_0805_(2x1.2x0.45)_0.125Вт"; UniqueID = "\PZGZDLXQ\WGZXBVCC"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R21"; Footprint = "RES_0805_(2x1.2x0.45)_0.125Вт"; UniqueID = "\PZGZDLXQ\RCXGEUVY"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "RC0805JR-071KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "1 k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R22"; Footprint = "YC-164"; UniqueID = "\PZGZDLXQ\VRFAOINZ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "YC164-JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "1206U"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "YC164-JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R23"; Footprint = "RES_0805_(2x1.2x0.45)_0.125Вт"; UniqueID = "\PZGZDLXQ\USJECHVG"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "RC0805JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "0805"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "RC0805JR-0710KL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "10 k"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
Change component parameters: Designator = "R24"; Footprint = "YC-164"; UniqueID = "\LGIQVVCC\KECXUAXG"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Идентификатор"; Value = "YC164-JR-0751RL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Корпус"; Value = "1206U"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Наименование"; Value = "YC164-JR-0751RL"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Напряжение"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Номинал"; Value = "51"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Поставщик"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Примечания"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Тип"; Value = "Резистор"; VariantName = "[No Variations]"
